customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_002407,Female,0,No,No,9,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),138.73,1114.02,No
CUST_002408,Male,0,No,No,10,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),88.36,1009.48,No
CUST_002409,Male,0,No,No,40,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),125.96,4702.87,No
CUST_002410,Female,0,No,No,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.98,1997.99,No
CUST_002411,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,121.75,3969.49,No
CUST_002412,Male,1,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.93,1614.34,No
CUST_002413,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),136.25,2385.1,No
CUST_002414,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,117.59,2777.59,No
CUST_002415,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.85,2250.07,No
CUST_002416,Female,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,133.29,3578.15,Yes
CUST_002417,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.76,613.72,No
CUST_002418,Female,0,No,Yes,3,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),142.95,382.03,No
CUST_002419,Male,0,Yes,No,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,46.55,1414.23,No
CUST_002420,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,138.49,4402.84,Yes
CUST_002421,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),138.55,4596.31,Yes
CUST_002422,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,186.79,1069.73,Yes
CUST_002423,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),149.09,1136.89,Yes
CUST_002424,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,133.7,1084.68,No
CUST_002425,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,128.69,1661.4,Yes
CUST_002426,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.89,117.39,Yes
CUST_002427,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,128.6,1326.63,No
CUST_002428,Male,0,No,Yes,5,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,115.21,634.82,Yes
CUST_002429,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.85,266.27,No
CUST_002430,Male,1,No,No,25,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.08,4198.96,No
CUST_002431,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),126.37,4783.19,No
CUST_002432,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.44,101.85,Yes
CUST_002433,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.29,803.13,No
CUST_002434,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,131.83,136.91,Yes
CUST_002435,Female,0,No,No,2,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,157.55,352.78,Yes
CUST_002436,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.51,1099.94,No
CUST_002437,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.81,1160.91,Yes
CUST_002438,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,117.28,4274.39,No
CUST_002439,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.08,584.07,No
CUST_002440,Male,0,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),168.24,7092.27,No
CUST_002441,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.47,350.04,Yes
CUST_002442,Female,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,167.33,884.01,No
CUST_002443,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,156.11,538.29,Yes
CUST_002444,Female,1,No,No,32,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),160.46,5546.23,Yes
CUST_002445,Female,1,Yes,No,6,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.39,596.57,Yes
CUST_002446,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,161.04,677.08,No
CUST_002447,Male,0,No,Yes,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.12,904.56,No
CUST_002448,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),155.36,348.9,No
CUST_002449,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),138.1,152.95,No
CUST_002450,Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.26,335.15,Yes
CUST_002451,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,140.35,157.64,No
CUST_002452,Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.96,546.69,Yes
CUST_002453,Female,0,No,No,17,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),149.39,2215.21,Yes
CUST_002454,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),140.6,619.25,Yes
CUST_002455,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.47,272.62,No
CUST_002456,Male,0,No,No,34,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.79,3111.13,Yes
CUST_002457,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.98,1761.07,No
CUST_002458,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,150.8,3906.25,Yes
CUST_002459,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,116.22,1622.52,No
CUST_002460,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.67,694.37,No
CUST_002461,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.06,7314.11,No
CUST_002462,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,142.2,2108.87,No
CUST_002463,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.91,126.68,No
CUST_002464,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),137.09,1374.21,Yes
CUST_002465,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,166.65,1192.91,No
CUST_002466,Male,1,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),135.03,590.25,No
CUST_002467,Female,1,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,164.25,9062.01,Yes
CUST_002468,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,153.5,5744.16,Yes
CUST_002469,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.34,224.55,No
CUST_002470,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,109.44,896.77,Yes
CUST_002471,Female,0,No,No,29,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),154.56,5043.17,No
CUST_002472,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,119.44,661.31,No
CUST_002473,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,143.64,2228.62,Yes
CUST_002474,Female,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.73,1118.11,No
CUST_002475,Female,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,398.06,No
CUST_002476,Male,1,No,No,25,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.85,2312.9,No
CUST_002477,Female,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.57,1019.03,Yes
CUST_002478,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,130.24,7916.97,Yes
CUST_002479,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,110.28,978.14,No
CUST_002480,Male,0,No,No,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.74,1405.05,No
CUST_002481,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,108.75,107.79,No
CUST_002482,Male,0,No,No,7,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,154.42,974.06,Yes
CUST_002483,Male,1,Yes,No,1,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),132.34,117.09,No
CUST_002484,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,169.24,3258.1,No
CUST_002485,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.0,318.68,No
CUST_002486,Male,0,No,No,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.07,1290.74,No
CUST_002487,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),127.86,2751.27,No
CUST_002488,Female,1,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,159.57,139.4,Yes
CUST_002489,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,144.14,3738.83,Yes
CUST_002490,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),165.24,6073.71,No
CUST_002491,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.74,799.9,No
CUST_002492,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.65,42.85,No
CUST_002493,Female,0,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.85,1292.43,No
CUST_002494,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,150.88,3858.85,Yes
CUST_002495,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.66,464.16,Yes
CUST_002496,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,120.27,1035.56,No
CUST_002497,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),105.67,1522.07,No
CUST_002498,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.56,1325.27,No
CUST_002499,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,90.43,562.85,No
CUST_002500,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,78.65,256.74,No
CUST_002501,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.22,2139.93,Yes
CUST_002502,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.99,44.38,Yes
CUST_002503,Male,1,No,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),130.7,5623.08,Yes
CUST_002504,Female,0,Yes,No,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.16,232.86,No
CUST_002505,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.11,657.87,Yes
CUST_002506,Male,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.11,104.52,No
CUST_002507,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),134.65,6303.14,No
CUST_002508,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,126.07,3993.38,No
CUST_002509,Female,0,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,1008.25,No
CUST_002510,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,148.74,3743.66,No
CUST_002511,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),203.23,1008.98,Yes
CUST_002512,Male,0,No,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,124.29,975.07,Yes
CUST_002513,Female,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,144.62,2294.25,No
CUST_002514,Female,0,Yes,No,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.24,593.47,No
CUST_002515,Male,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),128.69,6411.97,No
CUST_002516,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,94.6,1043.62,No
CUST_002517,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.95,933.52,No
CUST_002518,Female,0,No,No,65,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),144.63,9711.26,No
CUST_002519,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,142.81,497.02,No
CUST_002520,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),117.39,4729.01,No
CUST_002521,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),190.15,2119.4,No
CUST_002522,Female,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,560.47,Yes
CUST_002523,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),154.36,945.97,No
CUST_002524,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),122.76,1224.9,No
CUST_002525,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47.23,46.1,No
CUST_002526,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),162.59,10990.39,Yes
CUST_002527,Male,1,Yes,Yes,34,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,144.11,5011.37,Yes
CUST_002528,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),125.37,254.0,No
CUST_002529,Female,0,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.24,1646.51,No
CUST_002530,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,106.07,1897.59,Yes
CUST_002531,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,139.16,5739.42,No
CUST_002532,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,143.28,261.71,Yes
CUST_002533,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,134.5,1333.48,Yes
CUST_002534,Female,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.99,741.54,No
CUST_002535,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,121.88,313.58,No
